,links,words,counts
3,https://helloyishi.com.tw/mental-health/mood-disorder/know-depression-and-beat-it/,訊息,1
3,https://helloyishi.com.tw/mental-health/mood-disorder/know-depression-and-beat-it/,完整,1
3,https://helloyishi.com.tw/mental-health/mood-disorder/know-depression-and-beat-it/,正確,1
3,https://helloyishi.com.tw/mental-health/mood-disorder/know-depression-and-beat-it/,協助,1
3,https://helloyishi.com.tw/mental-health/mood-disorder/know-depression-and-beat-it/,追蹤,1
3,https://helloyishi.com.tw/mental-health/mood-disorder/know-depression-and-beat-it/,重要,1
3,https://helloyishi.com.tw/mental-health/mood-disorder/know-depression-and-beat-it/,資訊,1
3,https://helloyishi.com.tw/mental-health/mood-disorder/know-depression-and-beat-it/,使用,1
3,https://helloyishi.com.tw/mental-health/mood-disorder/know-depression-and-beat-it/,政策,3
3,https://helloyishi.com.tw/mental-health/mood-disorder/know-depression-and-beat-it/,廣告,1
3,https://helloyishi.com.tw/mental-health/mood-disorder/know-depression-and-beat-it/,合作,1
3,https://helloyishi.com.tw/mental-health/mood-disorder/know-depression-and-beat-it/,網站,1
4,https://www.jtf.org.tw/overblue/taiwan1/,以前,2
4,https://www.jtf.org.tw/overblue/taiwan1/,容易,1
4,https://www.jtf.org.tw/overblue/taiwan1/,舒服,3
4,https://www.jtf.org.tw/overblue/taiwan1/,身體,3
4,https://www.jtf.org.tw/overblue/taiwan1/,無力,1
4,https://www.jtf.org.tw/overblue/taiwan1/,無法,1
4,https://www.jtf.org.tw/overblue/taiwan1/,事情,1
4,https://www.jtf.org.tw/overblue/taiwan1/,緩慢,1
4,https://www.jtf.org.tw/overblue/taiwan1/,失去,1
4,https://www.jtf.org.tw/overblue/taiwan1/,興趣,1
4,https://www.jtf.org.tw/overblue/taiwan1/,頭痛,1
4,https://www.jtf.org.tw/overblue/taiwan1/,心悸,1
4,https://www.jtf.org.tw/overblue/taiwan1/,科學,1
4,https://www.jtf.org.tw/overblue/taiwan1/,委員會,1
5,https://www.commonhealth.com.tw/article/87247,健康,8
5,https://www.commonhealth.com.tw/article/87247,生活,14
5,https://www.commonhealth.com.tw/article/87247,身體,3
5,https://www.commonhealth.com.tw/article/87247,醫療,2
5,https://www.commonhealth.com.tw/article/87247,營養,3
5,https://www.commonhealth.com.tw/article/87247,憂鬱症,70
5,https://www.commonhealth.com.tw/article/87247,症狀,28
5,https://www.commonhealth.com.tw/article/87247,前兆,7
5,https://www.commonhealth.com.tw/article/87247,測試,5
5,https://www.commonhealth.com.tw/article/87247,治療,19
5,https://www.commonhealth.com.tw/article/87247,陪伴,10
5,https://www.commonhealth.com.tw/article/87247,康健,17
5,https://www.commonhealth.com.tw/article/87247,透過,4
5,https://www.commonhealth.com.tw/article/87247,檢測,6
5,https://www.commonhealth.com.tw/article/87247,量表,5
5,https://www.commonhealth.com.tw/article/87247,觀察,3
5,https://www.commonhealth.com.tw/article/87247,傾向,4
5,https://www.commonhealth.com.tw/article/87247,抑鬱症,5
5,https://www.commonhealth.com.tw/article/87247,分級,3
5,https://www.commonhealth.com.tw/article/87247,嚴重,5
5,https://www.commonhealth.com.tw/article/87247,程度,4
5,https://www.commonhealth.com.tw/article/87247,運動,5
5,https://www.commonhealth.com.tw/article/87247,心靈,2
5,https://www.commonhealth.com.tw/article/87247,線上,3
5,https://www.commonhealth.com.tw/article/87247,指數,3
5,https://www.commonhealth.com.tw/article/87247,體重,4
5,https://www.commonhealth.com.tw/article/87247,趨勢,2
5,https://www.commonhealth.com.tw/article/87247,國際,2
5,https://www.commonhealth.com.tw/article/87247,學習,2
5,https://www.commonhealth.com.tw/article/87247,情緒,14
5,https://www.commonhealth.com.tw/article/87247,責任,4
5,https://www.commonhealth.com.tw/article/87247,來源,4
5,https://www.commonhealth.com.tw/article/87247,分享,1
5,https://www.commonhealth.com.tw/article/87247,知道,2
5,https://www.commonhealth.com.tw/article/87247,常見,1
5,https://www.commonhealth.com.tw/article/87247,身心,3
5,https://www.commonhealth.com.tw/article/87247,疾病,3
5,https://www.commonhealth.com.tw/article/87247,低落,6
5,https://www.commonhealth.com.tw/article/87247,差別,5
5,https://www.commonhealth.com.tw/article/87247,負面,12
5,https://www.commonhealth.com.tw/article/87247,狀態,1
5,https://www.commonhealth.com.tw/article/87247,影響,4
5,https://www.commonhealth.com.tw/article/87247,統計,1
5,https://www.commonhealth.com.tw/article/87247,台灣,3
5,https://www.commonhealth.com.tw/article/87247,超過,1
5,https://www.commonhealth.com.tw/article/87247,就醫,4
5,https://www.commonhealth.com.tw/article/87247,廣告,7
5,https://www.commonhealth.com.tw/article/87247,內文,6
5,https://www.commonhealth.com.tw/article/87247,推薦,12
5,https://www.commonhealth.com.tw/article/87247,閱讀,12
5,https://www.commonhealth.com.tw/article/87247,心理,11
5,https://www.commonhealth.com.tw/article/87247,諮商,4
5,https://www.commonhealth.com.tw/article/87247,心理治療,6
5,https://www.commonhealth.com.tw/article/87247,發現,2
5,https://www.commonhealth.com.tw/article/87247,以下,4
5,https://www.commonhealth.com.tw/article/87247,罹患,5
5,https://www.commonhealth.com.tw/article/87247,悲傷,2
5,https://www.commonhealth.com.tw/article/87247,空虛,1
5,https://www.commonhealth.com.tw/article/87247,感受,3
5,https://www.commonhealth.com.tw/article/87247,易怒,2
5,https://www.commonhealth.com.tw/article/87247,容易,7
5,https://www.commonhealth.com.tw/article/87247,困擾,2
5,https://www.commonhealth.com.tw/article/87247,事物,2
5,https://www.commonhealth.com.tw/article/87247,現在,3
5,https://www.commonhealth.com.tw/article/87247,焦慮,2
5,https://www.commonhealth.com.tw/article/87247,異常,1
5,https://www.commonhealth.com.tw/article/87247,注意力,3
5,https://www.commonhealth.com.tw/article/87247,不適,1
5,https://www.commonhealth.com.tw/article/87247,失去,4
5,https://www.commonhealth.com.tw/article/87247,無法,5
5,https://www.commonhealth.com.tw/article/87247,快樂,2
5,https://www.commonhealth.com.tw/article/87247,能力,1
5,https://www.commonhealth.com.tw/article/87247,找到,1
5,https://www.commonhealth.com.tw/article/87247,活動,5
5,https://www.commonhealth.com.tw/article/87247,過往,2
5,https://www.commonhealth.com.tw/article/87247,興趣,3
5,https://www.commonhealth.com.tw/article/87247,照顧,7
5,https://www.commonhealth.com.tw/article/87247,工作,2
5,https://www.commonhealth.com.tw/article/87247,事情,5
5,https://www.commonhealth.com.tw/article/87247,重視,1
5,https://www.commonhealth.com.tw/article/87247,衛生,2
5,https://www.commonhealth.com.tw/article/87247,飲食,3
5,https://www.commonhealth.com.tw/article/87247,習慣,3
5,https://www.commonhealth.com.tw/article/87247,改變,6
5,https://www.commonhealth.com.tw/article/87247,下降,2
5,https://www.commonhealth.com.tw/article/87247,導致,4
5,https://www.commonhealth.com.tw/article/87247,睡眠,3
5,https://www.commonhealth.com.tw/article/87247,品質,1
5,https://www.commonhealth.com.tw/article/87247,大部分,1
5,https://www.commonhealth.com.tw/article/87247,時間,2
5,https://www.commonhealth.com.tw/article/87247,活力,2
5,https://www.commonhealth.com.tw/article/87247,感覺,2
5,https://www.commonhealth.com.tw/article/87247,動作,1
5,https://www.commonhealth.com.tw/article/87247,說話,1
5,https://www.commonhealth.com.tw/article/87247,緩慢,1
5,https://www.commonhealth.com.tw/article/87247,記憶力,1
5,https://www.commonhealth.com.tw/article/87247,專注,2
5,https://www.commonhealth.com.tw/article/87247,簡單,3
5,https://www.commonhealth.com.tw/article/87247,決定,2
5,https://www.commonhealth.com.tw/article/87247,無助感,1
5,https://www.commonhealth.com.tw/article/87247,壓力,13
5,https://www.commonhealth.com.tw/article/87247,依賴,2
5,https://www.commonhealth.com.tw/article/87247,缺乏,3
5,https://www.commonhealth.com.tw/article/87247,出現,11
5,https://www.commonhealth.com.tw/article/87247,感到,3
5,https://www.commonhealth.com.tw/article/87247,價值感,2
5,https://www.commonhealth.com.tw/article/87247,罪惡感,3
5,https://www.commonhealth.com.tw/article/87247,產生,1
5,https://www.commonhealth.com.tw/article/87247,發生,1
5,https://www.commonhealth.com.tw/article/87247,思考,8
5,https://www.commonhealth.com.tw/article/87247,負擔,1
5,https://www.commonhealth.com.tw/article/87247,迴圈,5
5,https://www.commonhealth.com.tw/article/87247,悲觀,1
5,https://www.commonhealth.com.tw/article/87247,不斷,2
5,https://www.commonhealth.com.tw/article/87247,念頭,4
5,https://www.commonhealth.com.tw/article/87247,生理,4
5,https://www.commonhealth.com.tw/article/87247,頭痛,1
5,https://www.commonhealth.com.tw/article/87247,慢性,1
5,https://www.commonhealth.com.tw/article/87247,系統,2
5,https://www.commonhealth.com.tw/article/87247,問題,4
5,https://www.commonhealth.com.tw/article/87247,藥物,7
5,https://www.commonhealth.com.tw/article/87247,物質,6
5,https://www.commonhealth.com.tw/article/87247,憂鬱,15
5,https://www.commonhealth.com.tw/article/87247,自殺,7
5,https://www.commonhealth.com.tw/article/87247,想法,2
5,https://www.commonhealth.com.tw/article/87247,立即,2
5,https://www.commonhealth.com.tw/article/87247,自我,6
5,https://www.commonhealth.com.tw/article/87247,專家,3
5,https://www.commonhealth.com.tw/article/87247,指出,5
5,https://www.commonhealth.com.tw/article/87247,持續,5
5,https://www.commonhealth.com.tw/article/87247,患者,12
5,https://www.commonhealth.com.tw/article/87247,通常,3
5,https://www.commonhealth.com.tw/article/87247,至少,1
5,https://www.commonhealth.com.tw/article/87247,失眠,2
5,https://www.commonhealth.com.tw/article/87247,食慾,1
5,https://www.commonhealth.com.tw/article/87247,意念,1
5,https://www.commonhealth.com.tw/article/87247,資料,3
5,https://www.commonhealth.com.tw/article/87247,防治,3
5,https://www.commonhealth.com.tw/article/87247,協會,3
5,https://www.commonhealth.com.tw/article/87247,專業,2
5,https://www.commonhealth.com.tw/article/87247,創傷,3
5,https://www.commonhealth.com.tw/article/87247,症候群,1
5,https://www.commonhealth.com.tw/article/87247,原因,4
5,https://www.commonhealth.com.tw/article/87247,醫院,2
5,https://www.commonhealth.com.tw/article/87247,中心,3
5,https://www.commonhealth.com.tw/article/87247,傳導,3
5,https://www.commonhealth.com.tw/article/87247,大腦,3
5,https://www.commonhealth.com.tw/article/87247,神經,2
5,https://www.commonhealth.com.tw/article/87247,血清素,4
5,https://www.commonhealth.com.tw/article/87247,多巴胺,1
5,https://www.commonhealth.com.tw/article/87247,腎上腺素,2
5,https://www.commonhealth.com.tw/article/87247,腦部,1
5,https://www.commonhealth.com.tw/article/87247,正常,2
5,https://www.commonhealth.com.tw/article/87247,精神,3
5,https://www.commonhealth.com.tw/article/87247,遺傳,1
5,https://www.commonhealth.com.tw/article/87247,臨床,1
5,https://www.commonhealth.com.tw/article/87247,家族,1
5,https://www.commonhealth.com.tw/article/87247,性格,1
5,https://www.commonhealth.com.tw/article/87247,家庭,1
5,https://www.commonhealth.com.tw/article/87247,重大,3
5,https://www.commonhealth.com.tw/article/87247,事件,3
5,https://www.commonhealth.com.tw/article/87247,幫助,1
5,https://www.commonhealth.com.tw/article/87247,資源,2
5,https://www.commonhealth.com.tw/article/87247,因素,2
5,https://www.commonhealth.com.tw/article/87247,長期,5
5,https://www.commonhealth.com.tw/article/87247,診所,1
5,https://www.commonhealth.com.tw/article/87247,人生,1
5,https://www.commonhealth.com.tw/article/87247,環境,3
5,https://www.commonhealth.com.tw/article/87247,明顯,2
5,https://www.commonhealth.com.tw/article/87247,突然,1
5,https://www.commonhealth.com.tw/article/87247,上述,2
5,https://www.commonhealth.com.tw/article/87247,濫用,3
5,https://www.commonhealth.com.tw/article/87247,女性,1
5,https://www.commonhealth.com.tw/article/87247,男性,1
5,https://www.commonhealth.com.tw/article/87247,失調,2
5,https://www.commonhealth.com.tw/article/87247,認識,1
5,https://www.commonhealth.com.tw/article/87247,成因,3
5,https://www.commonhealth.com.tw/article/87247,方法,1
5,https://www.commonhealth.com.tw/article/87247,分為,2
5,https://www.commonhealth.com.tw/article/87247,輕度,2
5,https://www.commonhealth.com.tw/article/87247,影響到,1
5,https://www.commonhealth.com.tw/article/87247,日常,1
5,https://www.commonhealth.com.tw/article/87247,不足,1
5,https://www.commonhealth.com.tw/article/87247,徵兆,3
5,https://www.commonhealth.com.tw/article/87247,中度,1
5,https://www.commonhealth.com.tw/article/87247,過度,3
5,https://www.commonhealth.com.tw/article/87247,重度,1
5,https://www.commonhealth.com.tw/article/87247,刺激,1
5,https://www.commonhealth.com.tw/article/87247,反應,1
5,https://www.commonhealth.com.tw/article/87247,躁鬱症,8
5,https://www.commonhealth.com.tw/article/87247,風險,1
5,https://www.commonhealth.com.tw/article/87247,包括,3
5,https://www.commonhealth.com.tw/article/87247,發作,7
5,https://www.commonhealth.com.tw/article/87247,心情,1
5,https://www.commonhealth.com.tw/article/87247,相關,2
5,https://www.commonhealth.com.tw/article/87247,需要,3
5,https://www.commonhealth.com.tw/article/87247,追蹤,2
5,https://www.commonhealth.com.tw/article/87247,維持,2
5,https://www.commonhealth.com.tw/article/87247,病人,1
5,https://www.commonhealth.com.tw/article/87247,表現,1
5,https://www.commonhealth.com.tw/article/87247,正確,3
5,https://www.commonhealth.com.tw/article/87247,醫師,2
5,https://www.commonhealth.com.tw/article/87247,診斷,1
5,https://www.commonhealth.com.tw/article/87247,重要,2
5,https://www.commonhealth.com.tw/article/87247,方式,4
5,https://www.commonhealth.com.tw/article/87247,適合,1
5,https://www.commonhealth.com.tw/article/87247,目前,1
5,https://www.commonhealth.com.tw/article/87247,認知,1
5,https://www.commonhealth.com.tw/article/87247,行為,1
5,https://www.commonhealth.com.tw/article/87247,建議,5
5,https://www.commonhealth.com.tw/article/87247,使用,5
5,https://www.commonhealth.com.tw/article/87247,人際,2
5,https://www.commonhealth.com.tw/article/87247,正念,1
5,https://www.commonhealth.com.tw/article/87247,療法,1
5,https://www.commonhealth.com.tw/article/87247,學名,7
5,https://www.commonhealth.com.tw/article/87247,商品,7
5,https://www.commonhealth.com.tw/article/87247,回收,2
5,https://www.commonhealth.com.tw/article/87247,抑制劑,2
5,https://www.commonhealth.com.tw/article/87247,預防,1
5,https://www.commonhealth.com.tw/article/87247,復發,1
5,https://www.commonhealth.com.tw/article/87247,過多,1
5,https://www.commonhealth.com.tw/article/87247,增加,1
5,https://www.commonhealth.com.tw/article/87247,支持,4
5,https://www.commonhealth.com.tw/article/87247,面對,2
5,https://www.commonhealth.com.tw/article/87247,過去,2
5,https://www.commonhealth.com.tw/article/87247,研究,1
5,https://www.commonhealth.com.tw/article/87247,失智症,2
5,https://www.commonhealth.com.tw/article/87247,美國,1
5,https://www.commonhealth.com.tw/article/87247,自救,2
5,https://www.commonhealth.com.tw/article/87247,行動,1
5,https://www.commonhealth.com.tw/article/87247,接受,1
5,https://www.commonhealth.com.tw/article/87247,有效,1
5,https://www.commonhealth.com.tw/article/87247,避免,1
5,https://www.commonhealth.com.tw/article/87247,尋求,2
5,https://www.commonhealth.com.tw/article/87247,精神科,2
5,https://www.commonhealth.com.tw/article/87247,親友,2
5,https://www.commonhealth.com.tw/article/87247,太多,1
5,https://www.commonhealth.com.tw/article/87247,兒童,1
5,https://www.commonhealth.com.tw/article/87247,判斷,1
5,https://www.commonhealth.com.tw/article/87247,世界,1
5,https://www.commonhealth.com.tw/article/87247,給予,1
5,https://www.commonhealth.com.tw/article/87247,穩定,1
5,https://www.commonhealth.com.tw/article/87247,協助,2
5,https://www.commonhealth.com.tw/article/87247,人員,1
5,https://www.commonhealth.com.tw/article/87247,痛苦,1
5,https://www.commonhealth.com.tw/article/87247,關懷,1
5,https://www.commonhealth.com.tw/article/87247,減壓,5
5,https://www.commonhealth.com.tw/article/87247,練習,4
5,https://www.commonhealth.com.tw/article/87247,更新,1
5,https://www.commonhealth.com.tw/article/87247,家人,1
5,https://www.commonhealth.com.tw/article/87247,分析,2
5,https://www.commonhealth.com.tw/article/87247,提供,2
5,https://www.commonhealth.com.tw/article/87247,延伸,1
5,https://www.commonhealth.com.tw/article/87247,社團,1
5,https://www.commonhealth.com.tw/article/87247,出版,2
5,https://www.commonhealth.com.tw/article/87247,影音,1
5,https://www.commonhealth.com.tw/article/87247,會員,4
5,https://www.commonhealth.com.tw/article/87247,服務,4
5,https://www.commonhealth.com.tw/article/87247,內容,3
5,https://www.commonhealth.com.tw/article/87247,聲明,1
5,https://www.commonhealth.com.tw/article/87247,政策,1
5,https://www.commonhealth.com.tw/article/87247,專線,1
5,https://www.commonhealth.com.tw/article/87247,更多,2
5,https://www.commonhealth.com.tw/article/87247,網站,2
5,https://www.commonhealth.com.tw/article/87247,資訊,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,衛生,4
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,醫院,2
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,地址,10
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,花蓮縣,10
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,玉里鎮,6
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,電話,10
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,傳真,12
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,掛號,2
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,網站,7
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,建議,6
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,使用,7
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,瀏覽器,10
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,功能,7
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,支援,4
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,動作,2
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,開啟,4
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,狀態,5
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,主要,4
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,內容,2
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,無法,4
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,正常,4
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,資訊,5
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,查詢,3
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,資料,4
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,線上,3
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,預約,4
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,服務,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,衛教,2
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,認識,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,憂鬱症,46
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,前兆,2
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,自我,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,治療,4
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,美國,3
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,醫學,3
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,博士,3
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,憂鬱,6
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,情緒,3
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,心情,3
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,低落,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,影響到,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,思考,2
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,感覺,5
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,行為,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,世界,3
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,組織,2
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,疾病,7
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,需要,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,重視,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,立即,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,注意,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,接受,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,適當,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,症狀,2
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,壓力,5
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,造成,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,生活,4
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,醫師,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,持續,2
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,悲傷,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,大部分,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,時間,2
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,易怒,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,異常,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,焦慮,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,過往,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,活動,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,失去,2
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,興趣,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,體重,2
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,減輕,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,上升,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,患者,11
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,大腦,3
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,血清素,13
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,食慾,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,失眠,2
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,太多,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,容易,3
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,常見,3
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,原因,4
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,空虛,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,活力,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,說話,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,身體,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,緩慢,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,精神,3
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,集中,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,注意力,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,減退,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,改變,2
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,絕望,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,無助感,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,感到,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,悲觀,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,事情,2
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,改善,4
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,價值感,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,產生,3
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,過度,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,罪惡感,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,負擔,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,反覆,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,死亡,3
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,念頭,2
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,出現,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,想法,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,自殺,9
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,發現,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,徵兆,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,尋求,1
6,https://www.ttyl.mohw.gov.tw/?aid=508&pid=0&page_name=detail&iid=1233,專業,1
